age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income
43,3,13,0,3,1,4,0,0,0,45,
41,3,10,0,12,4,2,0,0,0,36,
20,3,14,4,3,3,4,1,0,0,25,
44,3,14,5,3,4,4,0,0,0,20,
50,3,11,2,3,0,4,1,0,0,50,
54,3,9,6,3,4,4,0,0,0,45,
31,3,13,4,3,1,4,0,0,1564,60,
33,3,10,4,0,4,4,0,0,0,35,
22,3,5,4,7,3,4,1,0,0,50,
46,3,10,2,2,0,4,1,0,0,40,
30,3,13,2,0,5,1,0,0,0,40,
22,8,10,4,14,3,1,1,0,0,40,
59,8,9,2,14,0,4,1,2407,0,60,
57,5,10,6,3,2,4,1,0,0,25,
26,3,9,4,6,1,4,1,0,0,40,
52,1,12,2,10,0,4,1,0,0,40,
55,1,14,0,9,4,4,0,0,0,45,
47,3,13,2,11,0,4,1,0,0,40,
19,3,9,4,2,3,4,1,0,0,40,
26,3,9,4,13,3,4,1,0,0,40,
44,3,12,0,9,1,4,0,0,0,40,
42,3,14,4,3,1,4,1,0,0,40,
39,3,10,2,3,0,4,1,0,0,60,
17,8,7,4,14,3,4,0,0,0,15,
26,3,9,4,0,1,4,0,0,0,50,
26,3,14,2,9,0,4,1,0,0,20,
50,4,14,2,11,0,4,1,0,0,55,
46,5,14,2,3,0,4,1,0,0,50,
18,3,10,4,12,3,4,1,2176,0,20,
26,3,13,4,3,4,1,1,0,0,60,
32,3,13,2,11,0,4,1,0,1902,40,
50,3,3,3,7,4,4,0,0,0,34,
47,1,10,2,10,0,4,1,0,0,40,
52,3,9,2,7,5,4,0,0,0,25,
25,0,10,2,3,0,4,1,0,0,40,
42,1,7,2,13,0,4,1,0,0,40,
53,3,9,2,3,0,4,1,0,0,45,
30,3,9,4,5,3,0,0,0,0,8,
23,3,2,4,4,1,4,1,0,0,36,
23,3,13,4,3,3,4,1,0,0,30,
32,3,10,2,4,0,4,1,0,0,60,
29,4,9,5,9,2,4,1,0,0,25,
40,3,12,2,7,0,4,1,0,0,40,
45,6,14,2,9,0,4,1,0,0,40,
17,8,6,4,14,3,2,0,0,0,40,
55,3,13,2,9,0,4,1,0,0,40,
59,1,14,2,9,0,4,1,0,0,40,
56,3,11,2,11,0,4,1,15024,0,40,
23,3,8,4,2,1,4,1,0,0,50,
37,1,9,2,10,0,4,1,0,0,40,
25,3,9,2,2,0,4,1,0,0,48,
22,8,10,4,14,3,4,1,0,0,40,
27,3,5,4,8,4,4,0,0,0,24,
21,3,9,4,7,4,4,0,0,0,40,
47,1,9,2,13,0,4,1,5178,0,40,
38,3,10,2,6,0,4,1,0,0,60,
62,1,14,0,9,1,4,0,10520,0,33,
27,3,10,2,11,0,4,1,0,0,40,
25,8,11,4,14,3,4,1,0,0,90,
27,3,9,4,7,3,2,0,0,0,40,
40,3,10,2,0,5,4,0,0,0,40,
22,5,10,4,11,3,2,1,99999,0,55,
33,3,9,0,3,1,4,1,0,0,60,
28,3,11,2,9,5,4,0,0,0,5,
28,3,9,2,6,0,4,1,0,0,40,
29,3,9,4,13,4,4,1,0,0,55,
46,3,5,0,3,4,4,0,0,0,40,
30,3,9,2,6,0,4,1,0,0,40,
65,8,9,2,14,0,4,1,0,0,45,
28,3,10,4,2,1,2,1,0,0,40,
39,3,13,2,0,0,4,1,0,0,40,
35,3,10,4,11,1,4,1,0,0,40,
50,3,10,2,11,5,4,0,0,0,39,
25,8,6,4,14,3,2,1,0,0,40,
63,3,5,6,7,1,4,0,0,0,20,
56,3,11,2,2,0,4,1,0,0,48,
46,3,10,2,0,0,4,1,0,0,40,
19,3,10,4,7,3,4,0,0,0,30,
56,1,14,2,9,0,4,1,0,0,35,
31,3,9,0,7,3,4,0,0,0,15,
51,6,14,2,3,0,4,1,0,0,40,
17,3,7,4,11,3,4,1,0,0,5,
27,1,10,4,10,4,1,0,0,0,40,
30,3,10,4,0,3,4,1,0,0,45,
18,3,10,4,10,3,4,0,0,0,20,
41,3,10,0,3,1,4,1,4650,0,40,
40,1,14,2,9,5,4,0,0,0,40,
35,3,13,4,11,1,4,1,0,0,50,
29,3,9,4,11,1,4,0,0,0,10,
27,3,13,2,11,0,4,1,0,1848,55,
25,3,6,4,13,1,4,1,2597,0,50,
53,3,2,0,7,4,2,0,0,0,40,
53,3,13,2,7,0,4,1,0,0,35,
26,6,9,4,2,4,4,1,0,0,50,
41,3,13,2,9,0,4,1,0,0,70,
28,3,9,2,3,0,4,1,0,0,70,
48,6,14,5,9,1,4,1,0,0,60,
22,3,13,4,3,1,4,1,0,0,30,
40,0,15,2,9,0,4,1,7688,0,40,
52,4,13,2,3,0,4,1,0,1902,60,
53,1,14,6,9,4,2,0,0,1669,35,
40,3,10,2,2,0,4,1,7298,0,50,
57,3,12,0,6,1,4,1,0,0,75,
53,5,11,5,2,1,4,1,0,0,40,
23,3,10,4,0,1,4,0,0,0,8,
31,5,10,2,2,0,4,1,0,0,40,
20,3,5,4,5,3,4,1,0,0,28,
25,3,15,4,9,1,4,0,0,0,20,
37,3,10,4,3,4,2,0,0,0,40,
50,3,9,2,2,0,4,1,0,0,40,
34,5,9,2,13,0,4,1,0,0,35,
37,3,13,2,3,0,4,1,0,0,50,
52,3,13,2,3,0,4,1,0,0,45,
29,5,11,2,4,0,4,1,0,0,90,
49,3,10,2,3,0,4,1,0,1887,40,
31,3,10,2,7,5,4,0,0,0,40,
47,3,9,2,2,0,4,1,0,0,40,
51,5,9,2,2,0,4,1,0,0,70,
27,3,9,2,11,5,4,0,0,0,50,
23,3,13,4,3,1,4,1,0,0,40,
55,3,9,2,9,0,4,1,0,0,46,
28,3,10,2,3,0,4,1,0,0,50,
31,1,13,4,9,1,4,0,0,0,40,
30,3,9,4,13,3,2,1,0,0,40,
23,3,13,4,9,3,4,1,0,0,60,
19,3,9,4,11,3,4,1,0,0,50,
22,3,10,4,11,3,4,1,0,0,25,
50,3,9,0,7,4,4,0,0,0,25,
64,8,9,2,14,0,4,1,0,0,50,
21,3,9,4,7,3,4,1,0,0,35,
75,4,10,6,11,1,4,1,0,0,40,
29,3,9,4,6,3,1,1,0,0,40,
47,3,10,2,2,0,4,1,0,0,40,
20,3,9,4,6,1,4,1,0,0,40,
33,3,9,4,7,3,4,1,0,0,40,
45,3,16,2,9,0,1,1,0,0,45,
41,3,11,0,9,4,4,0,0,0,43,
23,3,9,4,6,3,4,1,0,0,40,
38,3,13,2,0,0,4,1,5178,0,50,
67,6,10,2,10,0,4,1,0,0,41,
21,3,10,4,12,3,4,1,0,0,35,
38,3,10,4,9,1,4,1,0,0,45,
31,3,9,2,2,0,4,1,0,0,40,
19,8,10,4,14,3,4,0,0,0,40,
59,5,10,2,11,0,4,1,0,0,40,
36,3,9,4,7,1,4,1,0,0,40,
50,1,10,6,9,4,4,1,0,0,40,
60,4,6,2,2,0,4,1,0,0,40,
30,3,14,2,3,0,4,1,0,0,45,
28,4,13,4,11,1,4,1,0,0,50,
36,3,10,2,2,0,4,1,0,0,60,
21,8,10,4,14,3,4,0,0,0,10,
27,3,9,2,7,0,4,1,0,0,40,
18,3,8,4,7,3,4,0,0,0,20,
44,1,10,2,3,0,4,1,0,1485,40,
56,3,4,2,7,0,2,1,0,0,40,
51,4,13,2,10,0,2,1,0,0,40,
48,3,13,2,9,0,4,1,0,0,45,
31,3,11,2,9,0,4,1,0,0,45,
35,3,11,4,13,1,4,1,0,0,40,
35,3,9,0,5,2,4,1,0,0,40,
36,3,10,2,2,0,4,1,0,0,40,
47,5,12,2,2,0,4,1,0,1672,65,
23,3,10,4,7,1,4,1,0,0,25,
21,3,10,4,11,2,2,0,0,0,20,
49,3,10,5,3,4,2,0,0,0,60,
51,4,15,2,9,0,4,1,15024,0,60,
46,3,11,2,2,0,4,1,0,0,40,
31,3,9,2,4,0,4,1,3137,0,45,
27,3,9,2,6,0,4,1,0,0,40,
56,8,12,2,14,0,4,1,0,0,20,
48,3,10,2,2,0,4,1,0,0,40,
30,3,10,0,0,4,2,0,0,0,40,
29,1,13,0,9,1,4,1,0,0,50,
50,0,14,4,3,1,4,0,0,0,50,
18,3,9,4,13,1,2,1,0,0,35,
37,3,9,2,3,0,4,1,0,1902,55,
51,5,9,2,11,0,4,1,0,0,60,
31,3,9,2,2,0,4,1,0,0,47,
29,3,11,0,12,1,2,1,14344,0,40,
39,3,6,2,2,0,4,1,0,2051,40,
48,3,10,2,11,0,2,1,0,0,40,
44,3,13,2,11,0,4,1,7688,0,50,
39,3,6,2,6,0,4,1,0,0,40,
22,1,7,4,5,3,4,1,0,0,35,
27,8,10,2,14,5,4,0,0,0,40,
42,3,5,0,2,1,4,1,0,0,40,
18,3,9,4,11,3,4,0,0,0,33,
27,3,10,3,11,1,4,0,0,0,25,
51,3,6,5,6,4,2,0,0,0,40,
27,5,10,2,3,0,4,1,0,0,40,
60,5,7,2,4,0,4,1,0,0,50,
36,3,2,2,5,0,4,1,0,0,40,
45,3,13,2,3,0,1,1,0,0,60,
40,3,9,2,11,0,4,1,0,0,52,
63,3,10,2,9,0,4,1,4386,0,40,
41,3,9,3,13,4,2,1,0,0,50,
53,8,8,2,14,5,4,0,0,0,40,
34,3,9,0,13,4,4,0,1151,0,48,
34,3,10,2,0,0,4,1,0,0,40,
31,3,13,2,0,5,4,0,0,0,40,
22,6,12,4,9,1,4,0,0,0,15,
49,3,10,2,3,0,4,1,0,0,50,
43,8,9,2,14,0,4,1,0,0,35,
36,3,15,2,9,0,4,1,0,0,50,
27,3,13,4,12,1,4,1,0,0,37,
52,5,9,2,4,0,4,1,0,1887,60,
29,3,9,2,7,0,2,1,0,0,50,
27,3,6,5,6,3,4,1,0,0,35,
42,3,9,4,7,1,4,0,0,0,65,
49,5,13,6,11,4,4,0,0,0,40,
24,3,10,4,2,4,4,1,0,0,50,
22,3,9,4,11,4,4,1,0,0,20,
30,5,13,4,11,4,4,1,0,0,40,
28,3,10,4,7,1,4,1,0,0,40,
20,3,11,4,7,3,4,1,0,0,40,
45,4,15,2,9,0,4,1,15024,0,43,
39,3,9,0,11,1,4,0,4687,0,50,
43,3,15,4,9,1,4,1,0,0,66,
18,3,9,4,11,3,4,0,0,0,20,
53,3,9,2,6,0,4,1,0,0,40,
74,3,10,2,11,0,4,1,0,0,20,
39,3,13,2,9,0,1,1,0,0,48,
33,8,6,4,14,2,4,1,0,0,40,
49,3,9,2,2,0,4,1,0,0,42,
21,3,6,2,5,0,4,1,0,0,35,
65,8,10,2,14,0,4,1,0,0,40,
39,3,9,4,2,1,4,1,0,1564,50,
49,3,11,2,11,0,4,1,0,0,25,
20,8,10,4,14,3,4,0,0,0,40,
47,3,13,2,3,0,4,1,7298,0,44,
46,5,9,2,3,0,4,1,0,0,40,
29,3,11,2,2,0,1,1,7298,0,32,
61,5,9,6,9,4,4,0,0,0,16,
48,3,10,0,3,1,4,0,0,0,38,
44,3,5,0,2,1,4,1,0,0,40,
37,4,13,2,2,0,4,1,0,0,60,
45,3,10,2,11,0,4,1,0,1740,50,
51,5,13,2,9,0,4,1,0,0,45,
33,1,13,4,3,1,4,0,0,0,50,
55,5,13,2,9,5,4,0,0,0,8,
25,3,10,2,7,5,4,0,0,0,60,
26,3,9,0,4,1,1,1,0,0,40,
54,3,9,2,3,0,4,1,0,0,40,
38,3,9,4,11,1,4,0,0,0,33,
39,1,14,2,9,5,4,0,0,1977,20,
20,6,10,4,9,3,4,1,0,0,40,
30,3,9,0,0,1,4,0,0,0,40,
29,0,9,0,0,1,3,1,0,0,45,
42,3,9,0,5,1,4,0,0,0,40,
24,3,12,4,0,1,4,1,0,0,40,
36,3,9,2,6,0,4,1,0,0,50,
60,3,14,2,0,0,1,1,0,0,50,
42,3,9,0,4,1,4,1,0,0,44,
42,3,6,2,2,0,4,1,0,0,45,
46,3,9,3,6,1,4,0,0,0,40,
52,6,14,3,3,4,4,0,4787,0,44,
27,8,11,2,14,0,4,1,0,0,20,
43,3,10,0,0,4,2,0,0,0,35,
43,6,13,4,9,1,4,0,0,0,40,
27,3,7,0,2,3,4,1,0,0,40,
52,1,14,2,3,0,4,1,7298,0,60,
31,3,10,2,13,0,4,1,0,0,50,
38,8,4,0,14,4,2,0,0,0,30,
44,3,5,4,7,4,2,0,0,0,40,
27,3,10,0,9,3,4,0,0,0,40,
50,3,10,0,3,1,4,1,0,0,40,
23,3,10,4,12,1,4,0,0,0,40,
22,3,10,4,0,4,2,0,0,0,30,
36,6,10,4,3,4,4,0,0,0,40,
24,3,13,4,12,1,4,0,3674,0,40,
59,3,10,2,11,0,4,1,0,0,40,
39,3,11,2,2,0,4,1,0,0,50,
23,3,13,4,3,3,4,1,0,0,40,
37,3,13,4,9,1,4,0,0,1340,42,
25,1,12,4,0,3,2,0,0,0,38,
40,3,9,2,2,5,4,0,0,1628,45,
38,6,13,2,9,0,1,1,7688,0,60,
31,3,9,2,7,0,4,1,0,0,35,
28,1,16,0,9,1,4,0,0,0,40,
24,3,9,4,11,4,2,1,0,0,25,
46,1,12,2,10,0,4,1,0,1887,50,
29,3,9,2,6,5,1,0,0,0,40,
38,0,15,2,9,0,4,1,0,0,50,
53,3,10,5,3,4,2,0,0,0,40,
33,3,9,2,12,5,4,0,0,1902,40,
39,3,13,2,9,0,2,1,0,0,60,
44,3,9,2,6,0,4,1,0,0,48,
46,3,13,0,9,1,4,1,0,0,45,
30,3,13,4,11,3,4,1,0,0,40,
24,3,10,2,11,0,4,1,0,0,40,
29,3,9,4,0,3,4,0,0,0,40,
62,5,10,2,3,0,4,1,0,0,70,
25,3,9,3,3,1,4,1,0,0,45,
45,3,10,4,7,1,4,1,0,0,40,
21,3,10,4,2,3,4,1,0,0,40,
64,0,10,2,13,0,4,1,0,0,40,
39,3,13,0,12,1,4,1,0,0,40,
60,3,9,2,11,0,4,1,0,0,40,
35,3,9,4,12,1,4,1,0,0,40,
27,3,13,4,12,1,4,1,0,0,40,
41,3,9,0,2,3,4,1,0,0,40,
32,6,14,2,9,0,4,1,0,0,50,
24,3,9,2,2,0,4,1,0,0,40,
32,3,13,2,2,0,4,1,0,0,40,
42,1,10,2,3,0,4,1,0,0,45,
58,3,14,6,11,1,4,0,0,0,27,
23,3,14,2,9,0,1,1,0,1887,50,
31,0,9,2,4,0,0,1,0,0,40,
28,3,13,4,3,4,2,0,0,0,45,
41,8,10,6,14,4,2,0,0,0,20,
37,3,13,2,9,5,4,0,0,0,16,
19,3,9,4,11,3,4,1,0,0,38,
27,5,13,4,9,1,4,0,0,0,20,
61,5,5,2,11,0,4,1,0,0,58,
39,3,13,2,9,0,4,1,0,0,45,
25,3,13,4,5,4,2,1,0,0,40,
58,3,10,2,11,0,4,1,0,0,40,
27,5,10,2,13,2,3,1,0,0,50,
51,3,3,2,5,0,2,1,0,0,52,
43,1,14,2,9,0,4,1,15024,0,40,
46,3,9,0,0,4,4,0,0,0,40,
67,8,3,2,14,0,4,1,0,0,40,
50,1,9,2,5,0,4,1,0,0,40,
20,3,9,4,5,3,4,1,0,0,15,
35,3,13,6,9,4,4,0,0,0,32,
57,3,2,2,5,0,4,1,0,0,40,
40,3,15,2,0,2,1,0,0,0,40,
42,1,6,4,4,4,4,1,0,0,35,
67,4,6,2,2,0,4,1,0,0,40,
47,3,13,2,6,0,4,1,7688,0,44,
30,3,9,4,5,1,4,1,0,0,50,
26,3,7,4,6,4,4,0,0,0,15,
51,3,9,2,2,0,4,1,0,0,40,
38,3,10,6,7,2,2,0,0,0,45,
24,3,9,2,5,3,4,1,0,0,35,
48,5,9,2,11,5,4,0,0,0,50,
34,6,13,2,12,3,4,0,5178,0,25,
70,3,13,2,5,0,4,1,6418,0,40,
35,3,9,2,2,0,4,1,0,0,40,
61,8,14,2,14,0,4,1,0,0,2,
26,3,10,2,2,0,4,1,0,0,45,
64,3,9,4,3,1,4,1,0,0,3,
26,3,9,4,0,4,4,0,0,0,35,
39,5,9,2,13,0,4,1,0,0,30,
55,3,10,4,0,3,4,0,0,0,36,
23,3,10,4,3,1,4,1,0,0,45,
33,5,9,2,2,0,4,1,0,0,40,
31,3,13,2,3,0,4,1,0,0,55,
28,1,9,4,0,2,4,1,0,0,20,
50,3,14,2,6,0,4,1,0,0,30,
26,1,13,2,9,5,4,0,0,0,55,
44,0,12,0,0,1,2,0,0,1741,40,
51,3,9,3,2,1,4,1,0,0,40,
34,3,9,2,7,0,4,1,0,0,50,
37,3,13,2,9,0,4,1,7688,0,39,
29,3,15,2,9,0,4,1,0,0,50,
24,3,13,4,9,1,2,1,0,0,40,
27,3,11,0,0,4,4,0,0,0,40,
44,3,10,2,2,0,4,1,0,0,45,
24,3,9,4,6,1,4,1,0,0,40,
54,3,9,2,3,0,4,1,0,0,55,
47,3,10,5,0,4,4,0,0,0,50,
30,3,9,4,7,1,4,1,0,0,30,
35,3,10,0,0,1,4,0,0,0,40,
39,0,10,2,0,0,2,1,0,0,40,
42,3,12,5,0,4,2,0,0,0,40,
70,4,13,2,3,0,4,1,0,2377,50,
41,3,15,2,0,0,1,1,0,0,40,
36,3,9,4,3,1,4,0,0,0,38,
44,3,14,2,9,0,4,1,0,0,42,
42,8,9,5,14,4,4,1,0,0,40,
20,3,10,4,13,3,4,0,0,0,17,
29,3,6,4,9,1,4,1,0,0,40,
27,3,9,2,12,5,4,0,0,0,40,
30,3,14,2,9,0,1,1,0,0,40,
59,5,10,2,4,0,4,1,0,1579,60,
31,3,13,4,7,1,4,0,0,0,25,
21,3,9,4,7,2,4,1,0,0,40,
26,3,10,4,2,4,1,1,0,0,37,
57,4,9,2,11,0,4,1,0,0,45,
59,5,10,2,2,0,4,1,0,0,20,
87,8,9,6,14,1,4,1,0,0,2,
25,3,10,4,13,1,4,1,0,0,55,
39,3,14,2,9,0,4,1,7688,0,45,
53,3,14,2,9,0,4,1,3103,0,40,
32,6,9,4,0,1,4,0,0,0,40,
38,3,7,2,2,0,4,1,0,0,40,
21,3,11,4,0,4,2,0,0,0,35,
17,3,7,4,5,3,4,1,0,0,30,
44,3,7,4,6,4,2,0,0,0,40,
23,3,10,4,5,3,4,1,0,0,20,
57,3,10,2,2,5,4,0,9386,0,40,
30,6,7,2,13,0,4,1,0,0,40,
51,5,9,2,4,0,4,1,0,0,55,
54,5,9,2,2,0,4,1,0,0,35,
44,3,10,0,0,1,4,0,0,0,40,
60,3,10,2,10,0,4,1,0,0,16,
28,3,13,2,11,0,4,1,7298,0,42,
39,3,9,2,6,0,4,1,0,0,50,
55,3,14,2,9,0,4,1,0,0,40,
36,3,14,2,9,5,4,0,0,0,50,
55,1,14,2,9,5,4,0,3103,0,45,
33,3,9,2,6,0,4,1,0,0,55,
30,3,9,2,0,5,4,0,7298,0,40,
40,1,13,2,9,0,4,1,0,0,20,
30,3,14,2,3,0,4,1,0,0,50,
40,3,10,0,12,1,4,1,0,0,30,
24,3,9,4,13,1,4,0,0,0,50,
18,3,7,4,11,3,4,1,0,0,20,
18,3,9,4,5,3,4,0,0,0,25,
49,3,9,2,2,0,4,1,0,0,45,
42,3,9,2,2,0,4,1,0,0,50,
28,1,9,2,5,0,4,1,0,0,40,
32,3,12,2,2,0,4,1,0,0,40,
48,5,10,5,11,4,4,0,0,0,50,
24,3,4,4,8,3,4,0,0,0,32,
73,5,9,2,11,5,4,0,0,0,25,
35,3,14,2,9,0,2,1,7298,0,40,
23,3,10,2,13,0,4,1,0,0,60,
19,3,10,4,8,1,4,0,0,0,40,
27,3,9,2,11,0,4,1,0,0,35,
27,3,8,4,7,1,4,1,0,0,40,
41,5,15,2,9,0,4,1,0,0,50,
31,3,9,2,2,0,4,1,0,0,20,
64,4,9,2,2,0,4,1,0,0,40,
45,3,8,4,7,3,4,1,0,0,10,
47,3,9,2,7,5,4,0,0,0,35,
22,3,9,4,6,2,4,1,0,0,35,
24,3,13,4,13,4,2,0,0,0,40,
69,6,9,2,7,0,4,1,0,0,20,
40,5,11,2,3,0,4,1,0,0,40,
45,3,9,2,2,0,4,1,0,0,40,
47,5,12,4,4,2,4,1,10520,0,45,
31,3,9,4,6,1,4,0,0,0,40,
48,3,12,0,3,4,4,0,0,0,42,
41,3,13,2,9,5,2,0,0,0,35,
34,3,13,4,0,3,4,1,0,0,40,
48,3,10,2,9,0,4,1,0,0,40,
28,1,11,2,9,5,4,0,7688,0,36,
20,3,12,4,3,3,4,0,0,0,40,
39,3,13,2,0,0,1,1,0,0,40,
40,0,10,0,3,1,2,0,0,0,40,
28,3,6,4,13,1,4,1,0,0,45,
20,3,10,4,11,1,4,0,0,0,25,
41,3,13,0,9,1,2,1,0,0,40,
49,4,10,2,11,0,4,1,0,0,50,
24,3,9,2,6,0,4,1,0,0,40,
35,6,9,2,10,0,4,1,0,0,40,
22,3,10,4,11,3,4,1,0,0,40,
23,3,13,4,7,1,4,0,0,0,30,
23,3,9,0,3,4,4,0,0,0,40,
42,5,11,2,13,0,4,1,4386,0,80,
34,3,10,2,9,0,4,1,0,0,64,
32,0,11,4,12,3,2,1,4650,0,40,
54,3,9,2,0,0,4,1,0,0,54,
48,3,13,5,0,4,1,0,0,0,40,
38,3,13,2,9,0,4,1,0,0,40,
48,6,13,0,0,4,4,0,0,0,40,
22,3,3,2,7,0,4,1,0,0,40,
42,3,13,2,12,0,4,1,0,0,50,
31,3,16,2,9,0,1,1,0,0,40,
27,3,9,4,7,1,4,0,0,0,50,
57,3,14,5,9,1,4,1,10520,0,32,
46,6,11,0,12,1,4,0,3325,0,42,
44,0,11,2,2,0,4,1,0,0,40,
42,1,10,2,10,0,4,1,0,0,40,
24,3,13,4,3,1,4,1,0,0,40,
38,3,2,3,2,1,4,1,0,0,40,
29,3,13,2,3,0,4,1,0,0,52,
38,3,9,2,2,0,4,1,0,0,55,
33,3,10,0,3,4,4,0,0,0,40,
61,3,9,2,7,5,4,0,0,0,4,
49,1,11,2,2,0,4,1,0,0,40,
51,5,12,2,3,0,4,1,0,0,40,
42,3,9,0,7,2,2,0,0,0,35,
21,3,9,4,5,3,4,1,0,0,40,
29,8,9,0,14,1,4,1,0,0,40,
54,3,10,2,4,0,4,1,0,0,50,
23,3,10,4,0,1,4,0,0,0,30,
52,3,6,2,2,0,4,1,0,0,40,
28,1,14,2,9,5,4,0,7298,0,40,
23,3,10,0,5,3,4,1,0,0,40,
43,3,9,2,11,0,4,1,0,0,80,
45,3,10,2,2,0,4,1,0,0,50,
51,5,4,2,3,0,4,1,0,0,42,
29,8,9,3,14,4,2,0,0,0,42,
23,3,10,4,11,3,1,0,0,0,40,
73,5,13,2,4,0,4,1,0,0,30,
47,5,7,0,3,4,4,0,0,0,55,
61,8,9,2,14,0,4,1,0,0,37,
26,3,11,4,3,1,2,0,0,0,40,
40,3,9,2,5,0,4,1,0,0,40,
32,5,13,2,11,0,4,1,0,0,47,
39,3,6,0,7,4,2,0,0,0,40,
33,0,13,4,9,1,4,0,0,0,40,
35,3,9,2,4,0,4,1,0,0,35,
42,3,9,0,3,3,4,1,0,0,40,
46,3,10,2,2,0,4,1,0,0,44,
33,3,9,4,0,3,4,1,0,0,40,
47,3,3,4,6,3,4,1,0,0,20,
33,3,13,2,3,0,4,1,0,0,40,
26,3,9,0,0,3,4,0,0,0,40,
42,6,10,0,0,4,2,0,0,0,40,
28,3,13,2,9,0,4,1,0,0,50,
29,3,3,2,6,0,4,1,0,0,40,
18,3,8,4,11,3,4,0,0,0,20,
33,5,10,2,3,0,4,1,0,0,45,
36,3,13,6,9,4,4,0,0,0,44,
33,3,9,2,10,0,4,1,7688,0,48,
40,3,9,3,0,4,4,0,0,0,40,
57,5,16,2,11,0,4,1,0,1902,40,
40,3,9,0,13,4,4,1,0,0,45,
36,3,9,2,12,0,4,1,0,0,50,
45,3,13,4,0,1,2,0,0,0,40,
52,3,13,2,3,0,4,1,0,0,50,
24,3,9,5,6,1,4,1,0,0,40,
30,3,9,3,0,1,4,0,0,0,40,
28,8,9,4,14,3,2,1,0,0,40,
46,5,16,4,9,1,4,0,0,0,45,
36,3,9,5,11,4,2,0,0,0,40,
48,3,9,4,3,1,4,0,0,0,50,
36,3,11,0,0,4,4,0,0,0,40,
48,3,9,2,13,0,4,1,0,0,40,
21,3,10,4,12,3,4,0,0,1719,9,
18,3,9,4,0,1,4,0,0,0,40,
38,3,13,0,9,1,4,0,0,0,50,
66,8,7,6,14,1,2,0,0,0,40,
36,6,13,2,10,0,4,1,7298,0,55,
38,3,9,4,13,1,4,0,0,0,40,
55,5,15,6,9,1,4,1,0,0,55,
27,3,9,2,2,0,4,1,0,0,45,
22,6,12,4,0,1,4,1,0,0,40,
29,3,10,4,5,2,4,1,0,0,40,
40,3,10,4,3,4,4,0,0,0,40,
21,3,10,4,11,3,4,0,0,0,20,
49,3,9,0,0,1,4,0,0,0,40,
29,3,13,2,9,5,4,0,0,0,50,
28,3,13,4,3,1,4,1,0,0,50,
26,3,9,2,10,0,4,1,0,0,40,
33,3,9,4,0,1,4,0,0,0,41,
72,8,15,2,14,0,4,1,0,0,40,
59,3,14,2,12,0,4,1,0,0,40,
37,3,11,2,0,0,4,1,0,0,40,
56,8,6,0,14,1,4,0,0,0,40,
27,3,10,4,2,1,4,1,0,0,40,
39,3,14,2,9,0,1,1,0,0,40,
49,1,14,4,9,1,4,0,0,0,80,
30,3,9,2,11,3,1,0,0,0,40,
28,3,5,2,10,5,2,0,0,0,40,
25,6,13,4,10,3,4,1,0,0,40,
18,3,6,4,6,3,4,1,0,0,40,
25,3,12,4,5,3,4,1,0,0,26,
36,3,10,4,6,3,4,1,0,0,40,
52,3,9,2,6,0,4,1,0,0,40,
20,8,8,4,14,1,3,1,0,1602,40,
25,3,9,0,2,1,4,1,0,0,40,
26,3,13,4,9,3,4,1,0,0,40,
50,3,13,2,3,5,4,0,0,2415,20,
48,3,12,2,3,0,4,1,0,0,40,
39,3,9,2,5,0,4,1,0,0,40,
30,1,13,2,9,0,4,1,0,0,40,
26,3,9,2,2,0,4,1,0,0,60,
36,3,10,2,2,0,4,1,0,1887,40,
49,3,16,2,11,0,4,1,0,0,60,
34,1,13,2,9,0,4,1,0,0,60,
28,3,9,4,7,2,3,1,0,0,48,
28,5,9,4,7,1,4,1,0,0,40,
42,3,10,2,2,0,4,1,7688,0,40,
26,5,9,2,2,0,4,1,0,0,40,
54,3,9,2,2,0,2,1,0,0,40,
66,8,5,2,14,0,4,1,0,0,40,
61,5,9,2,11,0,4,1,0,0,53,
45,5,15,4,9,1,4,1,0,0,30,
29,3,13,4,0,1,4,0,0,0,35,
74,3,9,0,5,1,4,0,0,0,16,
61,1,9,6,9,1,4,0,0,0,40,
27,3,10,4,11,3,4,1,0,0,22,
53,0,13,2,9,0,4,1,0,0,40,
57,5,9,2,4,0,1,1,0,0,40,
41,3,10,2,2,0,4,1,0,0,40,
45,3,13,2,9,0,4,1,0,0,50,
43,3,9,2,11,0,4,1,0,0,40,
26,8,13,2,14,5,4,0,0,1977,40,
29,3,9,2,7,3,1,1,0,0,25,
65,8,4,2,14,0,4,1,0,0,20,
41,3,13,2,3,5,4,0,0,0,40,
31,1,13,4,9,2,4,1,0,0,40,
50,3,9,0,6,1,4,0,0,0,40,
52,3,9,2,11,0,4,1,0,0,60,
18,4,9,4,13,3,4,1,0,0,60,
26,3,4,4,7,4,3,0,0,0,30,
57,3,9,2,2,0,4,1,0,0,40,
63,6,10,2,0,0,4,1,0,1740,40,
29,3,9,4,0,2,4,1,0,0,40,
32,5,13,2,9,0,4,1,7688,0,40,
34,3,9,2,6,0,4,1,0,0,40,
43,3,9,0,0,4,4,0,0,0,58,
39,3,10,2,6,0,4,1,0,0,40,
28,3,9,4,6,3,4,1,0,0,45,
32,3,13,4,0,1,4,0,0,0,40,
28,6,15,4,9,1,4,1,0,0,90,
40,3,10,2,6,0,4,1,4386,0,50,
